%%LOLT2	CRKT2
29.45	43.325
29.45	43.608
29.45	43.608
29.733	43.325
29.45	43.042
29.733	43.325
29.733	42.758
29.733	43.042
29.733	43.042
29.733	43.042
29.733	43.042
30.016	42.475
30.016	42.192
30.016	42.475
30.016	43.042
30.016	42.475
30.299	43.042
30.299	42.758
30.016	43.042
30.299	42.475
30.299	42.192
30.299	43.042
30.299	43.042
30.299	42.475
30.299	42.475
30.299	42.475
30.299	42.475
30.016	42.758
30.299	42.758
30.016	43.042
30.016	43.042
30.016	43.042
30.016	43.325
30.016	43.042
29.733	42.475
29.733	42.475
29.45	43.042
29.45	43.042
29.45	43.042
29.45	43.042
29.166	43.042
29.166	43.042
29.166	43.042
29.166	43.608
28.883	43.042
28.883	43.042
28.883	43.325
28.883	43.608
28.883	43.608
28.6	43.325
28.6	43.042
28.6	43.042
28.317	43.042
28.317	43.042
28.317	43.042
28.119	42.758
28.204	43.042
27.92	43.042
27.92	42.758
27.751	43.042
27.92	43.325
28.119	43.325
28.119	43.042
28.119	43.042
28.034	43.042
27.92	43.042
28.119	43.042
28.034	43.042
27.92	43.042
28.204	42.758
27.835	43.325
27.835	42.758
27.751	43.042
27.666	43.042
27.467	42.192
27.382	42.192
27.212	43.042
27.382	42.475
27.382	42.192
27.382	43.042
27.467	42.475
27.382	42.192
27.382	42.758
27.382	42.192
27.212	42.192
27.128	42.758
26.958	42.192
26.873	42.192
26.788	42.475
26.788	42.758
26.533	43.042
26.618	42.192
26.448	43.042
26.703	43.042
26.618	43.042
26.533	43.325
26.873	43.042
26.703	42.758
26.533	43.042
26.533	43.042
26.363	42.758
26.448	43.042
26.533	42.192
26.448	43.042
26.448	42.192
26.448	42.758
26.448	42.475
26.363	42.192
26.448	42.475
26.363	42.192
26.363	42.192
26.448	42.192
26.363	42.192
26.363	42.192
26.363	42.192
26.363	41.626
26.363	42.192
26.363	42.192
26.278	42.192
26.363	42.192
26.448	41.909
26.363	41.343
26.448	42.192
26.278	41.626
26.363	41.626
26.363	41.626
26.363	42.192
26.363	41.343
26.278	41.626
26.278	41.059
26.278	41.059
26.363	41.343
26.363	41.343
26.363	41.343
26.363	40.776
26.448	40.776
26.618	41.343
26.448	40.776
26.618	40.776
26.618	40.493
26.618	41.343
26.618	41.343
26.873	40.776
26.533	41.059
26.873	40.493
26.788	41.059
26.703	40.493
26.788	40.493
26.788	40.493
26.618	41.059
26.703	40.776
26.618	40.776
26.618	40.776
26.618	40.776
26.618	40.776
26.618	40.493
26.618	41.059
26.618	40.493
26.533	40.493
26.618	41.059
26.618	40.776
26.703	41.343
26.533	40.776
26.618	41.059
26.533	40.776
26.108	40.776
26.533	40.776
26.278	40.776
26.278	40.776
26.363	40.493
26.278	40.493
26.278	40.776
26.193	40.776
26.193	41.059
26.023	41.059
26.108	40.776
26.108	40.493
25.938	40.776
25.938	41.059
25.938	40.493
25.853	40.776
25.853	40.776
25.853	40.493
25.768	40.776
25.768	40.493
25.768	40.776
25.768	40.776
25.372	40.21
25.683	40.776
25.853	39.644
25.457	40.21
25.683	40.493
25.768	39.644
25.683	39.927
25.768	39.927
25.768	40.493
25.768	40.493
25.768	39.927
25.768	39.644
25.683	39.927
25.768	39.927
25.768	40.21
25.768	39.644
25.768	39.927
25.768	40.21
25.853	40.493
25.768	39.644
25.768	39.644
25.853	39.644
25.768	39.644
25.853	39.644
25.938	39.644
25.938	39.077
25.768	39.644
25.938	39.644
26.023	39.644
26.023	39.644
25.938	39.36
26.023	39.644
25.938	40.493
26.023	39.644
26.108	39.644
26.023	39.644
26.108	39.644
26.108	39.644
26.108	39.644
26.108	39.36
26.108	39.077
26.108	39.644
26.108	39.644
26.193	39.36
26.278	39.644
26.108	39.927
26.023	39.927
26.108	39.644
26.193	40.21
26.108	39.077
26.193	39.644
26.108	40.21
25.938	40.21
26.023	40.493
25.938	40.21
25.938	40.493
25.938	40.21
25.938	39.644
25.853	40.493
25.853	39.927
25.853	39.644
25.683	40.493
25.768	40.21
25.768	40.21
25.768	40.776
25.768	40.776
25.853	40.776
25.853	40.776
25.683	41.059
25.768	40.493
25.853	40.493
25.853	40.776
25.853	40.493
25.853	40.493
25.853	40.493
25.853	40.493
25.938	40.776
25.938	40.493
26.023	40.776
26.023	40.493
26.023	40.776
26.108	40.493
26.023	40.21
26.193	40.776
26.108	39.644
26.193	39.644
26.193	39.927
26.193	39.927
26.193	40.493
26.193	40.776
26.193	40.493
26.278	40.776
26.278	40.776
26.278	40.21
26.278	40.493
26.278	40.776
26.278	40.493
26.363	43.042
26.448	42.192
26.448	42.758
26.448	41.343
26.533	42.475
26.533	42.475
26.533	42.192
26.448	42.758
26.533	43.042
26.533	42.192
26.533	42.192
26.618	42.758
26.618	42.758
26.618	43.042
26.533	42.192
26.533	42.758
26.533	42.192
26.703	43.042
26.703	42.192
26.788	42.758
26.873	43.042
27.043	43.042
27.128	42.758
27.382	42.758
27.666	42.758
28.034	43.042
28.317	43.325
28.883	43.042
29.733	42.758
30.016	42.192
30.865	43.042
31.432	43.042
32.281	42.192
32.848	43.042
33.414	42.758
34.547	42.758
34.83	43.042
35.679	43.042
35.962	42.758
36.529	43.042
36.812	43.042
37.378	43.042
37.661	43.325
37.661	43.608
37.945	43.608
38.228	44.457
38.228	44.457
38.511	45.59
38.794	45.873
39.077	46.723
39.36	47.289
39.927	47.572
40.493	46.44
41.626	48.139
42.475	47.855
43.608	48.139
45.024	48.139
46.723	49.838
48.139	49.554
49.838	49.554
51.82	50.404
53.519	50.404
55.501	50.97
57.2	50.404
59.182	50.687
60.881	51.82
62.58	51.82
63.713	52.669
65.412	52.952
66.545	52.669
67.96	54.652
69.093	53.802
69.943	56.067
70.792	56.917
71.925	57.2
72.491	59.465
73.057	60.881
73.624	62.58
74.473	63.996
74.756	65.412
74.756	64.846
74.756	69.093
75.323	69.093
75.606	69.943
75.606	70.792
74.756	71.925
75.323	74.473
75.04	74.473
74.756	76.172
74.19	76.455
74.756	79.004
74.473	80.986
74.473	84.384
74.473	86.083
73.907	88.349
73.341	91.747
72.774	94.295
71.925	95.145
71.075	95.994
70.509	95.994
69.659	100.525
69.376	101.941
68.81	104.489
68.244	107.604
67.677	108.454
66.545	107.038
65.695	108.454
64.846	108.17
63.713	111.285
62.863	109.303
61.731	112.701
60.881	109.303
59.749	110.436
58.616	108.737
57.483	109.586
56.634	110.719
55.501	110.436
54.652	108.737
53.802	109.586
52.952	108.737
52.103	109.303
51.253	108.737
50.121	107.038
49.838	106.471
48.988	103.073
47.855	103.073
47.289	103.073
46.44	102.224
45.873	97.976
45.307	99.675
44.457	97.976
43.608	98.826
43.325	96.277
42.758	95.145
42.192	95.145
41.626	92.03
41.059	90.897
40.493	88.632
40.21	86.083
39.644	85.234
39.077	85.8
38.794	83.252
38.228	82.685
37.945	81.553
37.661	79.853
37.378	78.154
36.812	76.172
36.529	74.756
36.529	73.907
36.246	73.057
35.962	70.792
35.679	69.093
35.396	69.093
35.113	69.376
35.113	67.96
34.83	66.545
34.83	66.261
34.263	64.846
34.263	63.713
34.263	64.279
34.263	62.863
34.263	62.58
34.263	62.014
34.547	61.731
34.83	61.731
35.396	60.598
36.246	60.598
36.812	58.899
37.945	60.032
39.077	60.315
40.493	59.182
41.909	58.899
43.325	58.899
45.307	58.616
46.723	58.05
48.422	58.333
50.121	57.483
51.82	58.05
53.519	58.05
54.935	58.333
56.634	57.483
58.333	58.333
60.032	57.483
61.448	58.899
62.863	59.465
63.713	59.182
64.846	60.315
66.545	60.598
67.677	62.014
68.244	63.147
68.81	63.996
69.659	65.412
70.226	64.846
70.792	67.394
71.075	69.943
71.358	69.376
71.925	71.358
71.925	73.907
71.642	73.057
71.925	74.756
71.925	76.455
71.642	77.588
71.642	77.588
71.358	79.287
71.075	80.703
70.509	80.137
70.226	82.402
69.943	81.553
69.093	82.685
68.527	81.836
67.96	83.535
66.828	84.101
66.545	84.384
65.695	80.986
64.846	82.685
63.996	83.535
63.147	83.252
62.014	80.986
62.014	83.535
62.58	84.951
63.713	86.083
63.996	86.083
69.943	83.535
82.119	87.499
97.976	96.844
112.701	110.153
128.842	121.196
140.735	130.541
148.38	144.133
152.628	156.309
153.477	171.6
152.911	188.307
150.929	204.164
149.23	223.137
147.814	243.525
147.248	261.648
145.549	282.319
145.549	297.327
143.85	311.485
142.717	319.98
141.018	331.307
139.319	342.634
137.903	345.465
136.204	348.297
134.788	351.129
133.939	353.961
133.372	353.961
132.523	353.961
133.656	351.129
134.505	348.297
137.62	345.465
139.885	342.634
143.283	336.97
147.531	336.97
152.628	331.307
157.725	325.644
162.822	319.98
168.768	317.149
173.016	311.485
179.246	302.99
184.059	302.99
189.157	297.327
194.254	294.495
199.351	291.663
204.448	286
208.695	283.168
212.943	280.054
216.907	278.921
220.588	275.523
223.986	275.24
227.384	270.426
230.499	270.143
234.18	270.709
237.295	269.293
240.693	269.01
244.091	268.444
246.357	269.576
249.188	270.143
252.02	270.143
254.852	273.258
257.683	275.24
261.081	277.505
262.497	277.222
265.046	280.903
268.161	288.832
270.143	288.832
271.842	291.663
274.107	294.495
276.089	297.327
278.071	300.159
280.903	302.99
282.036	308.654
283.168	311.485
286	317.149
288.832	317.149
291.663	319.98
291.663	322.812
294.495	325.644
297.327	328.475
297.327	328.475
300.159	334.139
302.99	339.802
302.99	339.802
305.822	345.465
305.822	348.297
308.654	351.129
308.654	353.961
311.485	353.961
311.485	356.792
314.317	353.961
314.317	359.624
314.317	362.456
317.149	359.624
317.149	365.287
317.149	365.287
319.98	365.287
319.98	368.119
319.98	370.951
319.98	370.951
322.812	370.951
322.812	370.951
322.812	376.614
319.98	376.614
319.98	376.614
319.98	376.614
319.98	376.614
319.98	379.446
317.149	382.277
317.149	382.277
317.149	379.446
314.317	379.446
314.317	379.446
311.485	379.446
308.654	379.446
308.654	379.446
305.822	379.446
302.99	376.614
300.159	376.614
297.327	373.782
294.495	376.614
291.663	373.782
286	370.951
282.036	370.951
277.505	370.951
273.824	368.119
268.727	368.119
264.479	365.287
259.949	359.624
254.002	356.792
249.188	356.792
244.658	351.129
239.844	348.297
237.295	348.297
237.295	351.129
237.295	356.792
235.596	362.456
233.614	368.119
230.216	373.782
227.384	379.446
224.269	385.109
221.155	387.941
216.907	387.941
212.943	390.772
208.695	393.604
203.315	393.604
198.501	393.604
193.121	396.436
187.458	393.604
182.36	390.772
178.396	390.772
173.582	385.109
169.901	385.109
165.937	382.277
162.256	379.446
158.291	373.782
154.893	370.951
151.778	368.119
148.663	362.456
145.549	359.624
142.151	353.961
140.168	348.297
138.186	345.465
136.204	342.634
133.939	334.139
133.089	331.307
131.673	328.475
131.673	322.812
130.541	317.149
130.257	308.654
130.257	302.99
129.974	297.327
130.541	288.832
130.824	283.168
131.107	276.656
132.24	269.576
133.372	261.648
134.505	254.002
136.204	248.056
138.186	241.26
140.452	233.614
142.717	228.234
145.549	220.588
148.38	214.925
150.646	209.828
153.76	204.448
156.592	199.067
159.707	194.82
163.105	191.988
165.937	189.44
169.052	186.891
171.883	186.042
174.432	183.21
177.83	183.493
180.095	182.36
183.21	180.945
186.042	181.794
188.307	183.776
190.856	184.909
193.121	188.024
195.386	187.741
197.368	189.723
199.067	194.254
201.616	197.085
202.749	200.483
205.297	203.598
206.713	206.713
208.129	210.394
209.545	215.491
210.111	216.907
210.96	222.287
212.943	225.685
213.226	229.083
214.359	230.499
214.359	235.313
215.208	238.145
215.208	242.675
216.058	244.091
216.341	248.056
215.774	248.905
215.774	250.604
215.774	254.568
214.359	256.551
214.925	257.966
213.226	259.665
211.81	261.931
210.96	263.913
209.545	266.462
208.412	265.895
206.147	268.161
204.448	269.01
202.749	269.01
200.2	270.143
197.935	269.576
195.386	270.992
193.121	270.426
190.856	269.576
187.741	269.01
184.909	268.161
182.36	267.311
178.962	266.178
175.281	261.364
173.016	259.949
169.901	257.966
166.503	256.267
163.388	253.436
160.557	251.737
158.008	247.772
154.044	244.091
150.929	240.41
147.531	238.428
144.416	233.614
141.584	229.933
138.186	225.402
134.505	222.854
131.39	218.323
128.842	215.208
126.01	208.978
123.461	204.448
120.913	199.634
118.648	194.82
116.099	190.856
113.551	186.608
111.002	181.228
108.737	175.281
106.471	174.149
104.489	167.069
102.224	163.671
100.525	159.141
98.259	153.76
96.56	151.212
94.578	147.248
93.162	143.283
91.747	138.753
90.048	131.956
88.349	129.125
87.216	126.859
86.083	122.612
84.384	120.913
83.252	118.364
81.836	116.382
80.986	113.551
79.57	113.834
78.154	111.568
77.022	107.604
76.172	107.038
74.756	103.923
73.907	101.091
73.057	101.091
71.358	97.976
71.075	98.543
70.792	94.578
69.659	92.596
68.81	92.596
68.244	90.331
67.677	91.747
66.828	88.632
66.545	86.933
65.695	88.349
65.129	84.951
64.562	83.535
63.996	82.402
63.713	79.853
62.863	79.004
62.297	79.287
62.014	78.438
61.731	79.004
61.164	76.455
60.315	76.172
60.315	77.305
59.749	74.473
58.899	75.323
58.333	73.907
58.616	73.624
58.333	73.907
58.05	73.907
57.483	72.208
57.2	72.774
56.634	71.075
56.634	71.925
56.351	72.208
56.067	70.792
55.501	70.792
55.218	69.943
54.935	69.376
54.652	69.376
54.368	68.527
53.802	68.527
53.519	68.527
53.236	67.394
52.952	65.412
52.669	67.394
52.386	66.545
52.103	64.279
52.103	67.111
51.82	64.846
51.537	63.996
51.253	65.412
50.97	65.978
50.97	65.412
50.404	62.863
50.121	64.279
50.121	62.863
49.838	63.147
49.554	62.863
49.554	62.014
49.271	62.014
49.271	62.863
48.988	62.58
48.988	62.014
48.988	62.863
48.988	61.448
48.988	61.448
48.988	60.598
49.554	60.881
50.121	60.598
50.687	59.182
51.82	59.465
52.952	59.465
54.368	60.315
55.501	60.315
57.2	59.465
59.182	60.598
62.863	58.899
65.412	59.182
69.093	61.448
73.624	62.014
79.287	61.731
85.517	63.713
92.596	65.129
101.091	66.261
110.153	67.96
120.63	72.208
131.107	76.172
144.416	87.499
158.008	99.675
173.299	114.117
187.174	124.311
202.182	137.337
216.341	152.628
230.216	164.804
244.658	177.263
258.533	191.705
271.559	210.677
283.168	222.854
297.327	242.675
305.822	263.063
317.149	282.319
328.475	302.99
336.97	325.644
342.634	345.465
351.129	365.287
359.624	385.109
365.287	402.099
370.951	416.258
379.446	433.248
385.109	447.406
390.772	458.733
399.267	470.06
404.931	481.386
410.594	492.713
419.089	501.208
430.416	512.535
438.911	521.03
447.406	532.357
458.733	546.515
464.396	555.01
472.891	563.505
481.386	572
487.05	583.327
492.713	588.99
498.376	597.485
506.872	600.317
509.703	605.98
515.367	611.644
521.03	614.476
523.862	620.139
529.525	625.802
532.357	628.634
538.02	634.297
543.683	637.129
546.515	639.961
549.347	645.624
555.01	651.287
557.842	654.119
560.674	656.951
566.337	662.614
569.169	665.446
572	668.278
577.664	671.109
583.327	676.773
586.159	679.604
591.822	685.268
594.654	688.099
597.485	690.931
603.149	693.763
605.98	696.594
608.812	705.089
614.476	705.089
617.307	707.921
622.971	710.753
628.634	710.753
631.466	716.416
634.297	716.416
639.961	716.416
645.624	716.416
648.456	722.08
651.287	722.08
656.951	722.08
659.782	724.911
665.446	724.911
668.278	724.911
673.941	722.08
676.773	724.911
682.436	727.743
685.268	727.743
688.099	724.911
693.763	724.911
696.594	727.743
702.258	727.743
705.089	727.743
710.753	727.743
713.584	730.575
716.416	727.743
719.248	730.575
724.911	733.406
730.575	733.406
730.575	733.406
736.238	733.406
739.07	733.406
741.901	733.406
747.565	733.406
750.396	736.238
753.228	736.238
756.06	730.575
758.891	716.416
761.723	710.753
767.386	710.753
770.218	716.416
773.05	722.08
775.882	727.743
778.713	727.743
781.545	727.743
781.545	724.911
787.208	724.911
790.04	722.08
792.872	722.08
792.872	722.08
795.703	722.08
798.535	722.08
801.367	722.08
801.367	722.08
804.198	719.248
804.198	719.248
804.198	719.248
809.862	716.416
809.862	716.416
809.862	716.416
812.693	716.416
809.862	719.248
812.693	724.911
812.693	727.743
812.693	730.575
812.693	733.406
812.693	736.238
812.693	739.07
812.693	736.238
812.693	733.406
812.693	730.575
812.693	727.743
809.862	724.911
809.862	724.911
809.862	722.08
809.862	722.08
807.03	722.08
804.198	722.08
804.198	719.248
804.198	719.248
801.367	719.248
798.535	719.248
798.535	716.416
795.703	716.416
792.872	716.416
790.04	719.248
787.208	724.911
784.377	727.743
781.545	730.575
778.713	733.406
775.882	736.238
773.05	736.238
770.218	739.07
764.555	739.07
761.723	736.238
756.06	736.238
753.228	730.575
747.565	727.743
744.733	724.911
739.07	724.911
733.406	722.08
727.743	722.08
724.911	716.416
719.248	713.584
713.584	710.753
705.089	710.753
699.426	710.753
690.931	710.753
682.436	707.921
673.941	710.753
665.446	713.584
656.951	727.743
648.456	741.901
637.129	744.733
625.802	741.901
614.476	739.07
603.149	739.07
588.99	736.238
577.664	733.406
563.505	730.575
552.178	722.08
538.02	710.753
526.693	702.258
512.535	693.763
498.376	690.931
487.05	685.268
472.891	685.268
458.733	682.436
447.406	676.773
433.248	673.941
421.921	671.109
407.763	665.446
396.436	662.614
387.941	662.614
379.446	668.278
368.119	662.614
359.624	656.951
351.129	648.456
345.465	639.961
336.97	634.297
328.475	625.802
322.812	617.307
317.149	608.812
311.485	600.317
305.822	591.822
300.159	583.327
297.327	574.832
294.495	563.505
288.832	555.01
286	543.683
283.168	535.188
281.186	523.862
278.921	512.535
276.939	504.04
275.523	495.545
274.39	484.218
272.691	475.723
271.275	464.396
270.709	455.901
270.143	447.406
268.161	441.743
268.161	430.416
267.311	421.921
266.745	413.426
265.895	407.763
266.462	402.099
265.895	393.604
265.612	387.941
265.046	382.277
264.762	376.614
264.479	370.951
264.196	365.287
263.63	359.624
263.347	353.961
262.78	353.961
262.497	348.297
262.497	342.634
261.364	342.634
260.515	336.97
260.232	334.139
259.382	331.307
258.533	331.307
257.117	328.475
256.267	325.644
255.418	325.644
253.719	322.812
252.586	319.98
250.887	317.149
248.905	317.149
248.056	314.317
245.507	311.485
244.091	311.485
242.392	308.654
239.56	305.822
237.578	302.99
235.03	302.99
233.331	297.327
230.499	294.495
227.667	294.495
225.402	291.663
222.287	288.832
219.739	286
216.907	280.62
213.792	280.337
210.677	283.168
207.562	281.753
205.014	279.487
201.899	277.222
198.501	275.24
195.386	271.842
191.988	269.293
188.59	266.745
185.475	263.63
182.644	259.665
179.246	255.701
176.131	251.454
173.582	248.622
170.751	244.658
167.636	238.994
164.804	233.614
161.406	229.933
158.857	227.101
156.592	223.137
153.477	220.305
150.929	216.058
147.531	212.659
144.699	209.261
142.151	207.279
139.602	205.58
136.77	202.465
134.222	199.634
131.39	195.386
129.974	192.838
127.992	188.59
125.727	184.343
123.178	183.493
121.196	176.98
119.214	174.998
117.798	170.467
116.099	167.636
114.4	164.238
112.701	161.123
111.285	158.574
109.586	155.459
108.454	152.061
107.038	151.212
